NLQ,PREDICTED SQL,GOLD SQL,DATABASE
What is the number of continents?,SELECT COUNT(ContId) FROM continents;,SELECT count(*) FROM CONTINENTS;,car_1
"How many countries does each continent have? List the continent id, continent name and the number of countries.","SELECT   continents.ContId,   continents.Continent,   COUNT(countries.CountryId) as NumberOfCountries FROM   continents JOIN   countries ON continents.ContId = countries.Continent GROUP BY   continents.ContId, continents.Continent ORDER BY   continents.ContId;","SELECT T1.ContId ,  T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.Continent GROUP BY T1.ContId;",car_1
"For each continent, list its id, name, and how many countries it has?","SELECT ContId, Continent, COUNT(CountryId) as NumberOfCountries FROM continents JOIN countries ON continents.ContId = countries.Continent GROUP BY ContId, Continent;","SELECT T1.ContId ,  T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.Continent GROUP BY T1.ContId;",car_1
How many countries are listed?,SELECT COUNT(*)  FROM countries;,SELECT count(*) FROM COUNTRIES;,car_1
How many countries exist?,SELECT COUNT(*)  FROM countries;,SELECT count(*) FROM COUNTRIES;,car_1
"How many models does each car maker produce? List maker full name, id and the number.","SELECT FullName, car_makers.Id, COUNT(car_names.Model) as NumberOfModels FROM car_makers JOIN car_names ON car_makers.Id = car_names.MakeId GROUP BY car_makers.Id, FullName ORDER BY FullName;","SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;",car_1
"What is the full name of each car maker, along with its id and how many models it produces?","SELECT car_makers.Id, car_makers.FullName, COUNT(car_names.Model) as NumberOfModels FROM car_makers JOIN car_names ON car_makers.Id = car_names.MakeId GROUP BY car_makers.Id, car_makers.FullName ORDER BY car_makers.FullName;","SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;",car_1
Which model of the car has the minimum horsepower?,SELECT Model FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.Id WHERE Horsepower = (SELECT MIN(Horsepower) FROM cars_data);,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;,car_1
What is the model of the car with the smallest amount of horsepower?,SELECT Model FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.Id WHERE Horsepower = (SELECT MIN(Horsepower) FROM cars_data) LIMIT 1;,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;,car_1
Find the model of the car whose weight is below the average weight.,SELECT Model FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.Id WHERE Weight < (SELECT AVG(Weight) FROM cars_data);,SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA),car_1
What is the model for the car with a weight smaller than the average?,SELECT Model FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.Id WHERE Weight < (SELECT AVG(Weight) FROM cars_data);,SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA),car_1
Find the name of the makers that produced some cars in the year of 1970?,SELECT Maker FROM car_makers JOIN car_names ON car_makers.Id = car_names.MakeId JOIN cars_data ON car_names.Make = cars_data.Id WHERE cars_data.Year = 1970;,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';,car_1
What is the name of the different car makers who produced a car in 1970?,SELECT car_makers.Maker FROM car_makers JOIN car_names ON car_makers.Id = car_names.MakeId JOIN cars_data ON car_names.Make = cars_data.Id WHERE cars_data.Year = 1970 GROUP BY car_makers.Maker;,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';,car_1
Find the make and production time of the cars that were produced in the earliest year?,"SELECT Make, Year FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.Id WHERE Year = (SELECT MIN(Year) FROM cars_data);","SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);",car_1
What is the maker of the carr produced in the earliest year and what year was it?,"SELECT Maker, Year FROM car_makers JOIN car_names ON car_makers.Id = car_names.MakeId JOIN cars_data ON car_names.Make = cars_data.Id ORDER BY Year LIMIT 1;","SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);",car_1
Which distinct car models are the produced after 1980?,SELECT DISTINCT Model FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.Id WHERE Year > 1980;,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,car_1
What are the different models for the cards produced after 1980?,SELECT Model FROM cars_data JOIN car_names ON cars_data.Id = car_names.MakeId WHERE Year > 1980;,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,car_1
How many car makers are there in each continents? List the continent name and the count.,"SELECT   continents.Continent,   COUNT(car_makers.Id) as Count FROM   car_makers   JOIN countries ON car_makers.Country = countries.CountryName   JOIN continents ON countries.Continent = continents.ContId GROUP BY   continents.Continent;","SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;",car_1
What is the name of each continent and how many car makers are there in each one?,"SELECT continents.Continent, COUNT(car_makers.Id) as NumberOfCarMakers FROM continents LEFT JOIN countries ON continents.ContId = countries.Continent LEFT JOIN car_makers ON countries.CountryName = car_makers.Country GROUP BY continents.Continent;","SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;",car_1
Which of the countries has the most car makers? List the country name.,"SELECT CountryName FROM   (SELECT     countries.CountryName,     COUNT(car_makers.Id) AS num_makers   FROM     car_makers   JOIN     countries ON car_makers.Country = countries.CountryId   GROUP BY     countries.CountryName) ORDER BY   num_makers DESC LIMIT 1;",SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;,car_1
What is the name of the country with the most car makers?,SELECT CountryName FROM countries WHERE CountryId = (     SELECT     Country     FROM     car_makers     GROUP BY     Country     ORDER BY     COUNT(Id) DESC     LIMIT 1 ),SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;,car_1
How many car models are produced by each maker ? Only list the count and the maker full name .,"SELECT car_makers.FullName, COUNT(car_names.Model) as ModelCount FROM car_makers JOIN car_names ON car_makers.Id = car_names.MakeId GROUP BY car_makers.FullName ORDER BY ModelCount DESC;","select count(*) ,  t2.fullname from model_list as t1 join car_makers as t2 on t1.maker  =  t2.id group by t2.id;",car_1
What is the number of car models that are produced by each maker and what is the id and full name of each maker?,"SELECT car_makers.Id, car_makers.FullName, COUNT(car_names.Model) as NumberOfModels FROM car_makers JOIN car_names ON car_makers.Id = car_names.MakeId GROUP BY car_makers.Id, car_makers.FullName;","SELECT Count(*) ,  T2.FullName ,  T2.id FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id GROUP BY T2.id;",car_1
What is the accelerate of the car make amc hornet sportabout (sw)?,"SELECT Accelerate FROM car_names AS cn JOIN cars_data AS cd ON cn.MakeId = cd.Id WHERE cn.Model = ""amc hornet sportabout (sw)"";",SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';,car_1
How much does the car accelerate that makes amc hornet sportabout (sw)?,SELECT Accelerate FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.Id WHERE Model = 'amc hornet sportabout (sw)';,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';,car_1
How many car makers are there in france?,SELECT COUNT(*) FROM car_makers WHERE Country = 'France';,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';,car_1
What is the number of makers of care in France?,SELECT COUNT(DISTINCT Maker) FROM car_makers WHERE Country = 'France';,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';,car_1
How many car models are produced in the usa?,SELECT COUNT(*) FROM car_makers JOIN car_names ON car_makers.Id = car_names.MakeId WHERE car_makers.Country = 'USA';,SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';,car_1
What is the count of the car models produced in the United States?,SELECT COUNT(*) FROM car_makers JOIN car_names ON car_makers.Id = car_names.MakeId WHERE car_makers.Country = 'United States';,SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';,car_1
What is the average miles per gallon(mpg) of the cars with 4 cylinders?,SELECT AVG(MPG) FROM cars_data WHERE Cylinders = 4;,SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders  =  4;,car_1
What is the average miles per gallon of all the cards with 4 cylinders?,SELECT AVG(MPG) FROM cars_data WHERE Cylinders = 4;,SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders  =  4;,car_1
What is the smallest weight of the car produced with 8 cylinders on 1974 ?,SELECT MIN(Weight) FROM cars_data WHERE Cylinders = 8 AND Year = 1974;,select min(weight) from cars_data where cylinders  =  8 and year  =  1974,car_1
What is the minimum weight of the car with 8 cylinders produced in 1974 ?,SELECT MIN(Weight) FROM cars_data WHERE Cylinders = 8 AND Year = 1974;,select min(weight) from cars_data where cylinders  =  8 and year  =  1974,car_1
What are all the makers and models?,"SELECT Maker, Model FROM car_makers JOIN model_list ON car_makers.Id = model_list.Maker;","SELECT Maker ,  Model FROM MODEL_LIST;",car_1
What are the makers and models?,"SELECT Maker, Model FROM car_makers JOIN model_list ON car_makers.Id = model_list.MakerId;","SELECT Maker ,  Model FROM MODEL_LIST;",car_1
What are the countries having at least one car maker? List name and id.,"SELECT countries.CountryId, countries.CountryName FROM countries JOIN car_makers ON countries.CountryName = car_makers.Country GROUP BY countries.CountryId, countries.CountryName;","SELECT T1.CountryName ,  T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country GROUP BY T1.CountryId HAVING count(*)  >=  1;",car_1
What are the names and ids of all countries with at least one car maker?,"SELECT countries.CountryId, countries.CountryName FROM countries JOIN car_makers ON countries.CountryName = car_makers.Country GROUP BY countries.CountryId, countries.CountryName HAVING COUNT(car_makers.Id) >= 1;","SELECT T1.CountryName ,  T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country GROUP BY T1.CountryId HAVING count(*)  >=  1;",car_1
What is the number of the cars with horsepower more than 150?,SELECT COUNT(*) FROM cars_data WHERE Horsepower > 150;,SELECT count(*) FROM CARS_DATA WHERE horsepower  >  150;,car_1
What is the number of cars with a horsepower greater than 150?,SELECT COUNT(*) FROM cars_data WHERE Horsepower > 150;,SELECT count(*) FROM CARS_DATA WHERE horsepower  >  150;,car_1
What is the average weight of cars each year?,"SELECT Year, AVG(Weight) as Avg_Weight FROM cars_data GROUP BY Year;","SELECT avg(Weight) ,  YEAR FROM CARS_DATA GROUP BY YEAR;",car_1
What is the average weight and year for each year?,"SELECT Year, AVG(Weight) as Average_Weight, AVG(Year) as Average_Year FROM cars_data GROUP BY Year;","SELECT avg(Weight) ,  YEAR FROM CARS_DATA GROUP BY YEAR;",car_1
Which countries in europe have at least 3 car manufacturers?,"SELECT CountryName FROM     (SELECT         countries.CountryName,         COUNT(car_makers.Id) AS num_makers     FROM         car_makers         JOIN countries ON car_makers.Country = countries.CountryName         JOIN continents ON countries.Continent = continents.ContId     WHERE         continents.Continent = 'Europe'     GROUP BY         countries.CountryName) WHERE     num_makers >= 3;",SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent  =  T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId  =  T3.Country WHERE T2.Continent  =  'europe' GROUP BY T1.CountryName HAVING count(*)  >=  3;,car_1
What are the names of all European countries with at least 3 manufacturers?,SELECT CountryName FROM     countries WHERE     Continent = (SELECT ContId FROM continents WHERE Continent = 'Europe')     AND CountryId IN (         SELECT             Country         FROM             car_makers         GROUP BY             Country         HAVING             COUNT(Id) >= 3     );,SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent  =  T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId  =  T3.Country WHERE T2.Continent  =  'europe' GROUP BY T1.CountryName HAVING count(*)  >=  3;,car_1
What is the maximum horsepower and the make of the car models with 3 cylinders?,"SELECT MAX(cars_data.Horsepower) AS Max_Horsepower, car_names.Make AS Make FROM cars_data JOIN car_names ON cars_data.Id = car_names.MakeId WHERE cars_data.Cylinders = 3 GROUP BY car_names.Make;","SELECT T2.horsepower ,  T1.Make FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.cylinders  =  3 ORDER BY T2.horsepower DESC LIMIT 1;",car_1
What is the largest amount of horsepower for the models with 3 cylinders and what make is it?,"SELECT MAX(cars_data.Horsepower) AS Max_Horsepower, car_names.Make AS Make FROM cars_data JOIN car_names ON cars_data.Id = car_names.MakeId WHERE cars_data.Cylinders = 3 GROUP BY car_names.Make ORDER BY Max_Horsepower DESC LIMIT 1;","SELECT T2.horsepower ,  T1.Make FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.cylinders  =  3 ORDER BY T2.horsepower DESC LIMIT 1;",car_1
"Which model saves the most gasoline? That is to say, have the maximum miles per gallon.",SELECT Model FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.Id ORDER BY cars_data.MPG DESC LIMIT 1;,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.mpg DESC LIMIT 1;,car_1
What is the car model with the highest mpg ?,"SELECT Model, MAX(MPG) as Highest_MPG FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.Id GROUP BY Model ORDER BY Highest_MPG DESC LIMIT 1;",select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id order by t2.mpg desc limit 1;,car_1
What is the average horsepower of the cars before 1980?,SELECT AVG(Horsepower) FROM cars_data WHERE Year < 1980;,SELECT avg(horsepower) FROM CARS_DATA WHERE YEAR  <  1980;,car_1
What is the average horsepower for all cars produced before 1980 ?,SELECT AVG(Horsepower) FROM cars_data WHERE Year < 1980;,select avg(horsepower) from cars_data where year  <  1980;,car_1
What is the average edispl of the cars of model volvo?,SELECT AVG(Edispl) FROM cars_data JOIN car_names ON cars_data.Id = car_names.MakeId JOIN car_makers ON car_names.Make = car_makers.Id WHERE car_makers.Maker = 'volvo';,SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T1.Model  =  'volvo';,car_1
What is the average edispl for all volvos?,SELECT AVG(Edispl) as Avg_Edispl FROM cars_data JOIN car_names ON cars_data.Id = car_names.MakeId JOIN car_makers ON car_names.Make = car_makers.Id WHERE car_makers.Maker = 'volvo';,SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T1.Model  =  'volvo';,car_1
