NLQ,PREDICTED SQL,GOLD SQL,DATABASE
Which model of the car has the minimum horsepower?,SELECT Model FROM car_names WHERE MakeId IN (SELECT Id FROM cars_data WHERE Horsepower = (SELECT min(Horsepower) FROM cars_data)),SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;,car_1
What is the model of the car with the smallest amount of horsepower?,SELECT Model FROM car_names WHERE MakeId IN (SELECT Id FROM cars_data WHERE Horsepower = (SELECT min(Horsepower) FROM cars_data)),SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;,car_1
Find the model of the car whose weight is below the average weight.,SELECT Model FROM cars_data WHERE Weight < (SELECT AVG(Weight) FROM cars_data),SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA),car_1
What is the model for the car with a weight smaller than the average?,SELECT Model FROM car_names WHERE MakeId IN (SELECT Id FROM cars_data WHERE Weight < (SELECT avg(Weight) FROM cars_data)),SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA),car_1
Find the name of the makers that produced some cars in the year of 1970?,SELECT T1.Maker FROM car_makers AS T1 JOIN car_names AS T2 ON T1.Id = T2.MakeId JOIN cars_data AS T3 ON T2.Model = T3.Model WHERE T3.Year = 1970 GROUP BY T1.Maker,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';,car_1
What is the name of the different car makers who produced a car in 1970?,SELECT DISTINCT Maker FROM car_makers WHERE Id IN (SELECT MakeId FROM cars_data WHERE Year = 1970),SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';,car_1
Find the make and production time of the cars that were produced in the earliest year?,"SELECT Maker, Year FROM car_makers JOIN cars_data ON car_makers.Id = cars_data.Id WHERE Year = (SELECT min(Year) FROM cars_data)","SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);",car_1
What is the maker of the carr produced in the earliest year and what year was it?,"SELECT T1.Maker, T2.Year FROM car_makers AS T1 JOIN cars_data AS T2 ON T1.Id = T2.MakeId ORDER BY T2.Year ASC LIMIT 1","SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);",car_1
Which distinct car models are the produced after 1980?,SELECT DISTINCT Model FROM car_names WHERE MakeId IN (SELECT Id FROM cars_data WHERE Year > 1980),SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,car_1
What are the different models for the cards produced after 1980?,SELECT DISTINCT Model FROM cars_data WHERE Year > 1980,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,car_1
How many car makers are there in each continents? List the continent name and the count.,"SELECT count(DISTINCT T1.Maker) ,  T2.Continent FROM car_makers AS T1 JOIN continents AS T2 ON T1.Country  =  T2.ContId GROUP BY T2.Continent","SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;",car_1
What is the name of each continent and how many car makers are there in each one?,"SELECT T1.Continent ,  COUNT(T2.Maker) FROM continents AS T1 JOIN car_makers AS T2 ON T1.ContId  =  T2.Country GROUP BY T1.Continent","SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;",car_1
Which of the countries has the most car makers? List the country name.,SELECT Country FROM car_makers GROUP BY Country ORDER BY count(*) DESC LIMIT 1,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;,car_1
What is the name of the country with the most car makers?,SELECT CountryName FROM countries WHERE CountryId IN (SELECT Country FROM car_makers GROUP BY Country ORDER BY count(*) DESC LIMIT 1),SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;,car_1
How many car models are produced by each maker ? Only list the count and the maker full name .,"SELECT COUNT(*) ,  T2.FullName FROM car_names AS T1 JOIN car_makers AS T2 ON T1.MakeId  =  T2.Id GROUP BY T2.FullName","select count(*) ,  t2.fullname from model_list as t1 join car_makers as t2 on t1.maker  =  t2.id group by t2.id;",car_1
What is the number of car models that are produced by each maker and what is the id and full name of each maker?,"SELECT count(*) ,  T1.Id ,  T1.FullName FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id ,  T1.FullName","SELECT Count(*) ,  T2.FullName ,  T2.id FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id GROUP BY T2.id;",car_1
What is the accelerate of the car make amc hornet sportabout (sw)?,SELECT Accelerate FROM cars_data WHERE Make = 'amc hornet sportabout (sw)',SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';,car_1
How much does the car accelerate that makes amc hornet sportabout (sw)?,SELECT Accelerate FROM cars_data WHERE Model = 'amc hornet sportabout (sw)',SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';,car_1
How many car makers are there in france?,SELECT COUNT(*) FROM car_makers WHERE Country = 'France',SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';,car_1
What is the number of makers of care in France?,SELECT COUNT(*) FROM car_makers WHERE Country = 'France',SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';,car_1
How many car models are produced in the usa?,SELECT COUNT(*) FROM car_makers WHERE Country = 'USA',SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';,car_1
What is the count of the car models produced in the United States?,SELECT count(*) FROM car_makers WHERE Country = 'United States',SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';,car_1
What is the average miles per gallon(mpg) of the cars with 4 cylinders?,SELECT AVG(MPG) FROM cars_data WHERE Cylinders = 4,SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders  =  4;,car_1
What is the average miles per gallon of all the cards with 4 cylinders?,SELECT AVG(MPG) FROM cars_data WHERE Cylinders = 4,SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders  =  4;,car_1
What is the smallest weight of the car produced with 8 cylinders on 1974 ?,SELECT min(Weight) FROM cars_data WHERE Cylinders = 8 AND Year = 1974,select min(weight) from cars_data where cylinders  =  8 and year  =  1974,car_1
What is the minimum weight of the car with 8 cylinders produced in 1974 ?,SELECT min(Weight) FROM cars_data WHERE Cylinders = 8 AND Year = 1974,select min(weight) from cars_data where cylinders  =  8 and year  =  1974,car_1
What are all the makers and models?,"SELECT Maker, Model FROM car_makers JOIN model_list ON car_makers.Id = model_list.MakerId","SELECT Maker ,  Model FROM MODEL_LIST;",car_1
What are the makers and models?,"SELECT T1.Maker, T2.Model FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.MakerId","SELECT Maker ,  Model FROM MODEL_LIST;",car_1
What are the countries having at least one car maker? List name and id.,"SELECT DISTINCT Country, Id FROM car_makers","SELECT T1.CountryName ,  T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country GROUP BY T1.CountryId HAVING count(*)  >=  1;",car_1
What are the names and ids of all countries with at least one car maker?,"SELECT T1.CountryName, T1.CountryId FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country WHERE T2.Maker IS NOT NULL GROUP BY T1.CountryName, T1.CountryId","SELECT T1.CountryName ,  T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country GROUP BY T1.CountryId HAVING count(*)  >=  1;",car_1
What is the number of the cars with horsepower more than 150?,SELECT count(*) FROM cars_data WHERE Horsepower > 150,SELECT count(*) FROM CARS_DATA WHERE horsepower  >  150;,car_1
What is the number of cars with a horsepower greater than 150?,SELECT count(*) FROM cars_data WHERE Horsepower > 150,SELECT count(*) FROM CARS_DATA WHERE horsepower  >  150;,car_1
What is the average weight of cars each year?,"SELECT avg(weight) ,  year FROM cars_data GROUP BY year","SELECT avg(Weight) ,  YEAR FROM CARS_DATA GROUP BY YEAR;",car_1
What is the average weight and year for each year?,"SELECT avg(weight) ,  year FROM cars_data GROUP BY year","SELECT avg(Weight) ,  YEAR FROM CARS_DATA GROUP BY YEAR;",car_1
Which countries in europe have at least 3 car manufacturers?,SELECT T2.CountryName FROM car_makers AS T1 JOIN countries AS T2 ON T1.Country  =  T2.CountryName WHERE T2.Continent  =  'Europe' GROUP BY T2.CountryName HAVING count(*)  >=  3,SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent  =  T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId  =  T3.Country WHERE T2.Continent  =  'europe' GROUP BY T1.CountryName HAVING count(*)  >=  3;,car_1
What are the names of all European countries with at least 3 manufacturers?,SELECT T2.CountryName FROM continents AS T1 JOIN countries AS T2 ON T1.ContId = T2.Continent JOIN car_makers AS T3 ON T2.CountryId = T3.Country WHERE T1.Continent = 'Europe' GROUP BY T2.CountryName HAVING count(T3.Maker) >= 3,SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent  =  T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId  =  T3.Country WHERE T2.Continent  =  'europe' GROUP BY T1.CountryName HAVING count(*)  >=  3;,car_1
What is the maximum horsepower and the make of the car models with 3 cylinders?,"SELECT max(Horsepower) ,  Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.Id  =  T2.MakeId WHERE Cylinders  =  3 GROUP BY Make","SELECT T2.horsepower ,  T1.Make FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.cylinders  =  3 ORDER BY T2.horsepower DESC LIMIT 1;",car_1
What is the largest amount of horsepower for the models with 3 cylinders and what make is it?,"SELECT max(Horsepower) ,  Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeId  =  T2.MakeId WHERE Cylinders  =  3","SELECT T2.horsepower ,  T1.Make FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.cylinders  =  3 ORDER BY T2.horsepower DESC LIMIT 1;",car_1
"Which model saves the most gasoline? That is to say, have the maximum miles per gallon.",SELECT Model FROM car_names WHERE MakeId IN (SELECT Id FROM cars_data WHERE MPG = (SELECT max(MPG) FROM cars_data)),SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.mpg DESC LIMIT 1;,car_1
What is the car model with the highest mpg ?,SELECT Model FROM car_names WHERE MakeId IN (SELECT Id FROM cars_data ORDER BY MPG DESC LIMIT 1),select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id order by t2.mpg desc limit 1;,car_1
What is the average horsepower of the cars before 1980?,SELECT AVG(horsepower) FROM cars_data WHERE year < 1980,SELECT avg(horsepower) FROM CARS_DATA WHERE YEAR  <  1980;,car_1
What is the average horsepower for all cars produced before 1980 ?,SELECT AVG(horsepower) FROM cars_data WHERE year < 1980,select avg(horsepower) from cars_data where year  <  1980;,car_1
What is the average edispl of the cars of model volvo?,SELECT AVG(Edispl) FROM cars_data WHERE Id IN (SELECT Id FROM car_names WHERE Model = 'volvo'),SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T1.Model  =  'volvo';,car_1
What is the average edispl for all volvos?,SELECT AVG(Edispl) FROM cars_data WHERE Id IN (SELECT Id FROM car_makers WHERE Maker = 'Volvo'),SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T1.Model  =  'volvo';,car_1
What is the maximum accelerate for different number of cylinders?,"SELECT max(accelerate) ,  cylinders FROM cars_data GROUP BY cylinders","SELECT max(Accelerate) ,  Cylinders FROM CARS_DATA GROUP BY Cylinders;",car_1
What is the maximum accelerate for all the different cylinders?,"SELECT max(accelerate) ,  cylinders FROM cars_data GROUP BY cylinders","SELECT max(Accelerate) ,  Cylinders FROM CARS_DATA GROUP BY Cylinders;",car_1
Which model has the most version(make) of cars?,SELECT Model FROM car_names GROUP BY Model ORDER BY count(*) DESC LIMIT 1,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1;,car_1
What model has the most different versions?,SELECT Model FROM model_list GROUP BY Model ORDER BY count(*) DESC LIMIT 1,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1;,car_1
How many cars have more than 4 cylinders?,SELECT count(*) FROM cars_data WHERE Cylinders > 4,SELECT count(*) FROM CARS_DATA WHERE Cylinders  >  4;,car_1
What is the number of cars with more than 4 cylinders?,SELECT count(*) FROM cars_data WHERE Cylinders > 4,SELECT count(*) FROM CARS_DATA WHERE Cylinders  >  4;,car_1
how many cars were produced in 1980?,SELECT COUNT(*) FROM cars_data WHERE Year = 1980,SELECT count(*) FROM CARS_DATA WHERE YEAR  =  1980;,car_1
"In 1980, how many cars were made?",SELECT COUNT(*) FROM cars_data WHERE Year = 1980,SELECT count(*) FROM CARS_DATA WHERE YEAR  =  1980;,car_1
How many car models were produced by the maker with full name American Motor Company?,SELECT count(*) FROM car_names WHERE MakeId IN (SELECT Id FROM car_makers WHERE FullName = 'American Motor Company'),SELECT count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker WHERE T1.FullName  =  'American Motor Company';,car_1
What is the number of car models created by the car maker American Motor Company?,SELECT count(*) FROM car_names WHERE Make = 'American Motor Company',SELECT count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker WHERE T1.FullName  =  'American Motor Company';,car_1
Which makers designed more than 3 car models? List full name and the id.,"SELECT FullName, Id FROM car_makers WHERE Id IN (SELECT Maker FROM model_list GROUP BY Maker HAVING count(*) > 3)","SELECT T1.FullName ,  T1.Id FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id HAVING count(*)  >  3;",car_1
What are the names and ids of all makers with more than 3 models?,"SELECT Maker, Id FROM car_makers GROUP BY Maker, Id HAVING count(*) > 3","SELECT T1.FullName ,  T1.Id FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id HAVING count(*)  >  3;",car_1
Which distinctive models are produced by maker with the full name General Motors or weighing more than 3500?,SELECT DISTINCT T2.Model FROM car_makers AS T1 JOIN car_names AS T2 ON T1.Id = T2.MakeId JOIN cars_data AS T3 ON T2.Model = T3.Model WHERE T1.FullName = 'General Motors' OR T3.Weight > 3500,SELECT DISTINCT T2.Model FROM CAR_NAMES AS T1 JOIN MODEL_LIST AS T2 ON T1.Model  =  T2.Model JOIN CAR_MAKERS AS T3 ON T2.Maker  =  T3.Id JOIN CARS_DATA AS T4 ON T1.MakeId  =  T4.Id WHERE T3.FullName  =  'General Motors' OR T4.weight  >  3500;,car_1
What are the different models created by either the car maker General Motors or weighed more than 3500?,SELECT DISTINCT T2.Model FROM car_makers AS T1 JOIN car_names AS T2 ON T1.Id = T2.MakeId JOIN cars_data AS T3 ON T2.ModelId = T3.Id WHERE T1.Maker = 'General Motors' OR T3.Weight > 3500,SELECT DISTINCT T2.Model FROM CAR_NAMES AS T1 JOIN MODEL_LIST AS T2 ON T1.Model  =  T2.Model JOIN CAR_MAKERS AS T3 ON T2.Maker  =  T3.Id JOIN CARS_DATA AS T4 ON T1.MakeId  =  T4.Id WHERE T3.FullName  =  'General Motors' OR T4.weight  >  3500;,car_1
In which years cars were produced weighing no less than 3000 and no more than 4000 ?,SELECT DISTINCT Year FROM cars_data WHERE Weight BETWEEN 3000 AND 4000,select distinct year from cars_data where weight between 3000 and 4000;,car_1
What are the different years in which there were cars produced that weighed less than 4000 and also cars that weighted more than 3000 ?,SELECT DISTINCT year FROM cars_data WHERE weight < 4000 AND weight > 3000,select distinct year from cars_data where weight between 3000 and 4000;,car_1
What is the horsepower of the car with the largest accelerate?,SELECT horsepower FROM cars_data WHERE Accelerate = (SELECT max(Accelerate) FROM cars_data),SELECT T1.horsepower FROM CARS_DATA AS T1 ORDER BY T1.accelerate DESC LIMIT 1;,car_1
